account_id,statement_month,balance,credit_limit,utilization_ratio,minimum_payment_due,payment_status_dpd_bucket
ACC503195,2025-05-01,5312.66,30700,0.1731,106.25,0
ACC503195,2025-06-01,4843.6,30700,0.1578,96.87,0
ACC503195,2025-07-01,5356.27,30700,0.1745,107.13,0
ACC503195,2025-08-01,4631.84,30700,0.1509,92.64,0
ACC503195,2025-09-01,4847.95,30700,0.1579,96.96,0
ACC503196,2024-10-01,2751.98,20800,0.1323,55.04,0
ACC503196,2024-11-01,2451.1,20800,0.1178,49.02,3
ACC503196,2024-12-01,2755.72,20800,0.1325,55.11,0
ACC503196,2025-01-01,2098.14,20800,0.1009,41.96,0
ACC503196,2025-02-01,1250.76,20800,0.0601,25.02,0
ACC503196,2025-03-01,559.8,20800,0.0269,25.0,0
ACC503196,2025-04-01,0.0,20800,0.0,0.0,0
ACC503196,2025-05-01,246.28,20800,0.0118,25.0,2
ACC503196,2025-06-01,877.67,20800,0.0422,25.0,0
ACC503196,2025-07-01,988.66,20800,0.0475,25.0,2
ACC503196,2025-08-01,1083.5,20800,0.0521,25.0,0
ACC503196,2025-09-01,1178.42,20800,0.0567,25.0,1
ACC503197,2024-10-01,4456.18,19900,0.2239,89.12,0
ACC503197,2024-11-01,5022.25,19900,0.2524,100.44,0
ACC503197,2024-12-01,4806.83,19900,0.2415,96.14,0
ACC503197,2025-01-01,5173.43,19900,0.26,103.47,0
ACC503197,2025-02-01,4558.45,19900,0.2291,91.17,1
ACC503197,2025-03-01,5157.66,19900,0.2592,103.15,0
ACC503197,2025-04-01,5143.13,19900,0.2584,102.86,0
ACC503197,2025-05-01,4765.17,19900,0.2395,95.3,1
ACC503197,2025-06-01,4185.04,19900,0.2103,83.7,5
ACC503197,2025-07-01,4725.08,19900,0.2374,94.5,0
ACC503197,2025-08-01,4616.12,19900,0.232,92.32,0
ACC503197,2025-09-01,4226.4,19900,0.2124,84.53,0
ACC503198,2024-10-01,8078.93,28700,0.2815,161.58,0
ACC503198,2024-11-01,7851.67,28700,0.2736,157.03,0
ACC503198,2024-12-01,7031.52,28700,0.245,140.63,0
ACC503198,2025-01-01,8605.92,28700,0.2999,172.12,0
ACC503198,2025-02-01,9248.81,28700,0.3223,184.98,0
ACC503198,2025-03-01,8981.77,28700,0.313,179.64,0
ACC503198,2025-04-01,9258.23,28700,0.3226,185.16,0
ACC503198,2025-05-01,10291.0,28700,0.3586,205.82,0
ACC503198,2025-06-01,11644.89,28700,0.4057,232.9,0
ACC503198,2025-07-01,10985.33,28700,0.3828,219.71,0
ACC503198,2025-08-01,11847.09,28700,0.4128,236.94,0
ACC503198,2025-09-01,14028.91,28700,0.4888,280.58,0
ACC503199,2024-10-01,3512.73,8900,0.3947,70.25,0
ACC503199,2024-11-01,3582.22,8900,0.4025,71.64,0
ACC503199,2024-12-01,3352.7,8900,0.3767,67.05,0
ACC503199,2025-01-01,3066.62,8900,0.3446,61.33,0
ACC503199,2025-02-01,2916.93,8900,0.3277,58.34,0
ACC503199,2025-03-01,2828.6,8900,0.3178,56.57,3
ACC503199,2025-04-01,2237.57,8900,0.2514,44.75,0
ACC503199,2025-05-01,1797.4,8900,0.202,35.95,0
ACC503199,2025-06-01,1345.17,8900,0.1511,26.9,0
ACC503199,2025-07-01,878.02,8900,0.0987,25.0,4
ACC503199,2025-08-01,1104.91,8900,0.1241,25.0,3
ACC503199,2025-09-01,985.86,8900,0.1108,25.0,1
ACC503200,2024-10-01,5516.06,14700,0.3752,110.32,0
ACC503200,2024-11-01,4871.24,14700,0.3314,97.42,0
ACC503200,2024-12-01,4883.57,14700,0.3322,97.67,0
ACC503200,2025-01-01,5583.89,14700,0.3799,111.68,0
ACC503200,2025-02-01,5664.05,14700,0.3853,113.28,0
ACC503200,2025-03-01,6987.42,14700,0.4753,139.75,0
ACC503200,2025-04-01,7278.0,14700,0.4951,145.56,0
ACC503200,2025-05-01,7136.13,14700,0.4855,142.72,2
ACC503200,2025-06-01,6856.75,14700,0.4664,137.13,0
ACC503200,2025-07-01,7266.84,14700,0.4943,145.34,0
ACC503200,2025-08-01,7623.27,14700,0.5186,152.47,0
ACC503200,2025-09-01,7920.87,14700,0.5388,158.42,2
ACC503201,2024-10-01,3286.19,16400,0.2004,65.72,1
ACC503201,2024-11-01,2680.48,16400,0.1634,53.61,0
ACC503201,2024-12-01,2052.07,16400,0.1251,41.04,0
ACC503201,2025-01-01,2482.61,16400,0.1514,49.65,1
ACC503201,2025-02-01,2396.56,16400,0.1461,47.93,0
ACC503201,2025-03-01,2301.22,16400,0.1403,46.02,0
ACC503201,2025-04-01,1396.12,16400,0.0851,27.92,0
ACC503201,2025-05-01,1709.04,16400,0.1042,34.18,0
ACC503201,2025-06-01,2386.35,16400,0.1455,47.73,0
ACC503201,2025-07-01,2148.6,16400,0.131,42.97,0
ACC503201,2025-08-01,2417.12,16400,0.1474,48.34,0
ACC503201,2025-09-01,2150.21,16400,0.1311,43.0,0
ACC503202,2024-10-01,12952.49,19200,0.6746,259.05,0
ACC503202,2024-11-01,13735.42,19200,0.7154,274.71,0
ACC503202,2024-12-01,15157.97,19200,0.7895,303.16,0
ACC503202,2025-01-01,14968.04,19200,0.7796,299.36,0
ACC503202,2025-02-01,15038.26,19200,0.7832,300.77,2
ACC503202,2025-03-01,14839.91,19200,0.7729,-296.8,0
ACC503202,2025-04-01,14560.71,19200,0.7584,291.21,0
ACC503202,2025-05-01,14060.2,19200,0.7323,281.2,5
ACC503202,2025-06-01,14444.99,19200,0.7523,288.9,0
ACC503202,2025-07-01,15325.46,19200,0.7982,306.51,0
ACC503202,2025-08-01,14319.79,19200,0.7458,286.4,0
ACC503202,2025-09-01,14768.54,19200,0.7692,295.37,0
ACC503203,2024-10-01,15083.51,21100,0.7149,301.67,0
ACC503203,2024-11-01,14629.1,21100,0.6933,292.58,0
ACC503203,2024-12-01,14128.41,21100,0.6696,282.57,0
ACC503203,2025-01-01,14510.72,21100,0.6877,290.21,0
ACC503203,2025-02-01,14872.42,21100,0.7049,297.45,0
ACC503203,2025-03-01,15257.32,21100,0.7231,305.15,0
ACC503203,2025-04-01,15811.78,21100,0.7494,316.24,0
ACC503203,2025-05-01,15763.72,21100,0.7471,315.27,0
ACC503203,2025-06-01,14540.89,21100,0.6891,290.82,0
ACC503203,2025-07-01,16298.7,21100,0.7725,325.97,0
ACC503203,2025-08-01,15968.76,21100,0.7568,319.38,0
ACC503203,2025-09-01,15367.15,21100,0.7283,307.34,0
ACC503204,2024-10-01,4608.08,22800,0.2021,92.16,0
ACC503204,2024-11-01,4455.42,22800,0.1954,89.11,7
ACC503204,2024-12-01,5553.87,22800,0.2436,111.08,0
ACC503204,2025-01-01,7065.0,22800,0.3099,141.3,0
ACC503204,2025-02-01,7724.71,22800,0.3388,154.49,0
ACC503204,2025-03-01,9032.15,22800,0.3961,180.64,0
ACC503204,2025-04-01,8120.26,22800,0.3562,162.41,0
ACC503204,2025-05-01,5645.85,22800,0.2476,112.92,0
ACC503204,2025-06-01,6030.12,22800,0.2645,120.6,0
ACC503204,2025-07-01,,22800,0.2963,135.1,0
ACC503204,2025-08-01,6423.94,22800,0.2818,128.48,0
ACC503204,2025-09-01,5894.56,22800,0.2585,117.89,0
ACC503205,2024-10-01,6239.82,8700,0.7172,124.8,0
ACC503205,2024-11-01,6309.09,8700,0.7252,126.18,0
ACC503205,2024-12-01,6817.52,8700,0.7836,136.35,0
ACC503205,2025-01-01,7140.84,8700,0.8208,142.82,0
ACC503205,2025-02-01,6976.84,8700,0.8019,139.54,0
ACC503205,2025-03-01,7344.04,8700,0.8441,146.88,1
ACC503205,2025-04-01,7119.5,8700,0.8183,142.39,0
ACC503205,2025-05-01,7337.52,8700,0.8434,146.75,3
ACC503205,2025-06-01,7520.74,8700,0.8645,150.41,0
ACC503205,2025-07-01,7340.81,8700,0.8438,146.82,0
ACC503205,2025-08-01,6646.79,8700,0.764,132.94,1
ACC503205,2025-09-01,7161.03,8700,0.8231,143.22,0
ACC503206,2024-10-01,5446.9,19500,0.2793,108.94,0
ACC503206,2024-11-01,5825.82,19500,0.2988,116.52,0
ACC503206,2024-12-01,6821.42,19500,0.3498,136.43,0
ACC503206,2025-01-01,7212.48,19500,0.3699,144.25,0
ACC503206,2025-02-01,6208.06,19500,0.3184,124.16,2
ACC503206,2025-03-01,6680.02,19500,0.3426,133.6,0
ACC503206,2025-04-01,5808.23,19500,0.2979,116.16,1
ACC503206,2025-05-01,6131.22,19500,0.3144,122.62,0
ACC503206,2025-06-01,6567.07,19500,0.3368,131.34,0
ACC503206,2025-07-01,7401.11,19500,0.3795,148.02,0
ACC503206,2025-08-01,7150.9,19500,0.3667,143.02,0
ACC503206,2025-09-01,5327.7,19500,0.2732,106.55,0
ACC503207,2024-10-01,5950.28,13400,0.4441,119.01,0
ACC503207,2024-11-01,5290.42,13400,0.3948,105.81,0
ACC503207,2024-12-01,5154.85,13400,0.3847,103.1,0
ACC503207,2025-01-01,3948.48,13400,0.2947,78.97,0
ACC503207,2025-02-01,4353.83,13400,0.3249,87.08,0
ACC503207,2025-03-01,4803.09,13400,0.3584,96.06,3
ACC503207,2025-04-01,4478.76,13400,0.3342,89.58,0
ACC503207,2025-05-01,4128.02,13400,0.3081,82.56,0
ACC503207,2025-06-01,3919.82,13400,0.2925,78.4,0
ACC503207,2025-07-01,3791.24,13400,0.2829,75.82,0
ACC503207,2025-08-01,3491.35,13400,0.2605,69.83,5
ACC503207,2025-09-01,4070.72,13400,0.3038,81.41,0
ACC503208,2024-10-01,2548.57,12200,0.2089,50.97,0
ACC503208,2024-11-01,2770.22,12200,0.2271,55.4,0
ACC503208,2024-12-01,2351.73,12200,0.1928,47.03,3
ACC503208,2025-01-01,2304.83,12200,0.1889,46.1,0
ACC503208,2025-02-01,2504.55,12200,0.2053,50.09,0
ACC503208,2025-03-01,1618.5,12200,0.1327,32.37,0
ACC503208,2025-04-01,1692.93,12200,0.1388,33.86,0
ACC503208,2025-05-01,1049.65,12200,0.086,25.0,0
ACC503208,2025-06-01,847.01,12200,0.0694,25.0,0
ACC503208,2025-07-01,792.37,12200,0.0649,25.0,0
ACC503208,2025-08-01,0.0,12200,0.0,0.0,0
ACC503208,2025-09-01,0.0,12200,0.0,0.0,0
ACC503209,2024-10-01,8860.9,17800,0.4978,177.22,0
ACC503209,2024-11-01,8647.68,17800,0.4858,172.95,0
ACC503209,2024-12-01,7452.44,17800,0.4187,149.05,0
ACC503209,2025-01-01,7444.04,17800,0.4182,148.88,0
ACC503209,2025-02-01,7249.53,17800,0.4073,144.99,0
ACC503209,2025-03-01,8255.57,17800,0.4638,165.11,1
ACC503209,2025-04-01,7962.26,17800,0.4473,159.25,0
ACC503209,2025-05-01,8659.6,17800,0.4865,173.19,0
ACC503209,2025-06-01,8503.83,17800,0.4777,170.08,3
ACC503209,2025-07-01,7662.51,17800,0.4305,153.25,0
ACC503209,2025-08-01,7998.25,17800,0.4493,159.97,0
ACC503209,2025-09-01,8865.19,17800,0.498,177.3,0
ACC503210,2024-10-01,6042.93,14200,0.4256,120.86,0
ACC503210,2024-11-01,6626.66,14200,0.4667,132.53,7
ACC503210,2024-12-01,6484.91,14200,0.4567,129.7,0
ACC503210,2025-01-01,6671.54,14200,0.4698,133.43,0
ACC503210,2025-02-01,6373.41,14200,0.4488,127.47,2
ACC503210,2025-03-01,6383.71,14200,0.4496,127.67,0
ACC503210,2025-04-01,6722.79,14200,0.4734,134.46,0
ACC503210,2025-05-01,7093.9,14200,0.4996,141.88,2
ACC503210,2025-06-01,5789.85,14200,0.4077,115.8,0
ACC503210,2025-07-01,6278.54,14200,0.4422,125.57,0
ACC503210,2025-08-01,5596.9,14200,0.3941,111.94,0
ACC503210,2025-09-01,5300.68,14200,0.3733,106.01,0
ACC503211,2024-10-01,5831.53,12900,0.4521,116.63,1
ACC503211,2024-11-01,4940.12,12900,0.383,98.8,0
ACC503211,2024-12-01,5291.31,12900,0.4102,105.83,1
ACC503211,2025-01-01,5809.55,12900,0.4504,116.19,0
ACC503211,2025-02-01,6148.51,12900,0.4766,122.97,4
ACC503211,2025-03-01,6159.06,12900,0.4774,123.18,1
ACC503211,2025-04-01,6434.74,12900,0.4988,128.69,0
ACC503211,2025-05-01,5838.6,12900,0.4526,116.77,0
ACC503211,2025-06-01,5972.62,12900,0.463,119.45,0
ACC503211,2025-07-01,5653.52,12900,0.4383,113.07,0
ACC503211,2025-08-01,6113.16,12900,0.4739,122.26,0
ACC503211,2025-09-01,6479.64,12900,0.5023,129.59,0
ACC503212,2024-10-01,8890.68,15600,0.5699,177.81,2
ACC503212,2024-11-01,9295.22,15600,0.5958,185.9,0
ACC503212,2024-12-01,8543.15,15600,0.5476,170.86,7
ACC503212,2025-01-01,8587.7,15600,0.5505,171.75,0
ACC503212,2025-02-01,9258.39,15600,0.5935,185.17,0
ACC503212,2025-03-01,8832.42,15600,0.5662,176.65,0
ACC503212,2025-04-01,8405.61,15600,0.5388,168.11,0
ACC503212,2025-05-01,8447.33,15600,0.5415,168.95,0
ACC503212,2025-06-01,9118.34,15600,0.5845,182.37,2
ACC503212,2025-07-01,8609.8,15600,0.5519,172.2,0
ACC503212,2025-08-01,8161.56,15600,0.5232,163.23,0
ACC503212,2025-09-01,7007.56,15600,0.4492,140.15,2
ACC503213,2024-10-01,2289.42,13500,0.1696,45.79,0
ACC503213,2024-11-01,1859.24,13500,0.1377,37.18,0
ACC503213,2024-12-01,1397.31,13500,0.1035,27.95,0
ACC503213,2025-01-01,1130.94,13500,0.0838,25.0,0
ACC503213,2025-02-01,828.13,13500,0.0613,25.0,1
ACC503213,2025-03-01,429.56,13500,0.0318,25.0,0
ACC503213,2025-04-01,1031.73,13500,0.0764,25.0,0
ACC503213,2025-05-01,1887.77,13500,0.1398,37.76,0
ACC503213,2025-06-01,1299.54,13500,0.0963,25.99,0
ACC503213,2025-07-01,991.01,13500,0.0734,25.0,0
ACC503213,2025-08-01,479.14,13500,0.0355,25.0,0
ACC503213,2025-09-01,651.12,13500,0.0482,25.0,0
ACC503214,2024-10-01,4986.44,16400,0.3041,99.73,0
ACC503214,2024-11-01,3685.33,16400,0.2247,73.71,0
ACC503214,2024-12-01,4289.03,16400,0.2615,85.78,0
ACC503214,2025-01-01,5026.09,16400,0.3065,100.52,0
ACC503214,2025-02-01,6022.43,16400,0.3672,120.45,0
ACC503214,2025-03-01,5239.37,16400,0.3195,104.79,0
ACC503214,2025-04-01,5218.3,16400,0.3182,104.37,0
ACC503214,2025-05-01,4246.28,16400,0.2589,84.93,0
ACC503214,2025-06-01,5177.12,16400,0.3157,103.54,0
ACC503214,2025-07-01,5616.16,16400,0.3424,112.32,0
ACC503214,2025-08-01,5671.96,16400,0.3459,113.44,0
ACC503214,2025-09-01,5160.27,16400,0.3147,103.21,0
ACC503215,2024-10-01,7971.94,18700,0.4263,159.44,0
ACC503215,2024-11-01,8199.73,18700,0.4385,163.99,0
ACC503215,2024-12-01,8890.07,18700,0.4754,177.8,0
ACC503215,2025-01-01,8569.19,18700,0.4582,171.38,2
ACC503215,2025-02-01,7722.75,18700,0.413,154.46,0
ACC503215,2025-03-01,8533.85,18700,0.4564,170.68,0
ACC503215,2025-04-01,8915.15,18700,0.4767,178.3,0
ACC503215,2025-05-01,9153.66,18700,0.4895,183.07,0
ACC503215,2025-06-01,9981.59,18700,0.5338,199.63,0
ACC503215,2025-07-01,9124.92,18700,0.488,182.5,0
ACC503215,2025-08-01,8951.6,18700,0.4787,179.03,0
ACC503215,2025-09-01,10924.97,18700,0.5842,218.5,0
ACC503216,2024-10-01,3668.12,21400,0.1714,73.36,0
ACC503216,2024-11-01,4474.51,21400,0.2091,89.49,0
ACC503216,2024-12-01,5873.36,21400,0.2745,117.47,0
ACC503216,2025-01-01,5940.42,21400,0.2776,118.81,0
ACC503216,2025-02-01,5241.38,21400,0.2449,104.83,0
ACC503216,2025-03-01,4081.46,21400,0.1907,81.63,4
ACC503216,2025-04-01,4019.44,21400,0.1878,80.39,0
ACC503216,2025-05-01,6123.45,21400,0.2861,122.47,0
ACC503216,2025-06-01,6569.73,21400,0.307,131.39,0
ACC503216,2025-07-01,5978.06,21400,0.2793,119.56,0
ACC503216,2025-08-01,5808.75,21400,0.2714,116.18,0
ACC503216,2025-09-01,5103.56,21400,0.2385,102.07,0
ACC503217,2024-10-01,5977.12,19600,0.305,119.54,6
ACC503217,2024-11-01,8286.63,19600,0.4228,165.73,0
ACC503217,2024-12-01,8380.17,19600,0.4276,167.6,0
ACC503217,2025-01-01,8906.11,19600,0.4544,178.12,1
ACC503217,2025-02-01,9288.38,19600,0.4739,185.77,0
ACC503217,2025-03-01,9518.45,19600,0.4856,190.37,0
ACC503217,2025-04-01,10053.16,19600,0.5129,201.06,2
ACC503217,2025-05-01,9301.42,19600,0.4746,186.03,0
ACC503217,2025-06-01,9021.4,19600,0.4603,180.43,0
ACC503217,2025-07-01,9217.32,19600,0.4703,184.35,0
ACC503217,2025-08-01,8459.68,19600,0.4316,169.19,0
ACC503217,2025-09-01,8799.41,19600,0.4489,175.99,0
ACC503218,2024-10-01,2984.75,17700,0.1686,59.7,0
ACC503218,2024-11-01,2842.21,17700,0.1606,56.84,0
ACC503218,2024-12-01,4013.94,17700,0.2268,80.28,0
ACC503218,2025-01-01,3449.43,17700,0.1949,68.99,0
ACC503218,2025-02-01,2486.56,17700,0.1405,49.73,3
ACC503218,2025-03-01,3062.7,17700,0.173,61.25,0
ACC503218,2025-04-01,1374.56,17700,0.0777,27.49,0
ACC503218,2025-05-01,2040.23,17700,0.1153,40.8,0
ACC503218,2025-06-01,2724.72,17700,0.1539,54.49,0
ACC503218,2025-07-01,2488.97,17700,0.1406,49.78,0
ACC503218,2025-08-01,2302.44,17700,0.1301,46.05,0
ACC503218,2025-09-01,1552.54,17700,0.0877,31.05,0
ACC503219,2024-10-01,8719.8,18900,0.4614,174.4,5
ACC503219,2024-11-01,7654.87,18900,0.405,153.1,0
ACC503219,2024-12-01,7477.81,18900,0.3957,149.56,3
ACC503219,2025-01-01,7158.62,18900,0.3788,143.17,0
ACC503219,2025-02-01,7431.43,18900,0.3932,148.63,0
ACC503219,2025-03-01,7972.16,18900,0.4218,159.44,0
ACC503219,2025-04-01,8043.91,18900,0.4256,160.88,6
ACC503219,2025-05-01,8650.04,18900,0.4577,173.0,0
ACC503219,2025-06-01,7817.96,18900,0.4136,156.36,0
ACC503219,2025-07-01,8589.69,18900,0.4545,171.79,0
ACC503219,2025-08-01,8689.05,18900,0.4597,173.78,0
ACC503219,2025-09-01,9263.33,18900,0.4901,185.27,0
ACC503220,2024-10-01,7349.79,22100,0.3326,147.0,0
ACC503220,2024-11-01,6475.97,22100,0.293,129.52,0
ACC503220,2024-12-01,6626.48,22100,0.2998,132.53,0
ACC503220,2025-01-01,6039.3,22100,0.2733,120.79,0
ACC503220,2025-02-01,6096.4,22100,0.2759,121.93,0
ACC503220,2025-03-01,7297.49,22100,0.3302,145.95,0
ACC503220,2025-04-01,5888.27,22100,0.2664,117.77,0
ACC503220,2025-05-01,6076.77,22100,0.275,121.54,0
ACC503220,2025-06-01,4610.49,22100,0.2086,92.21,0
ACC503220,2025-07-01,4365.01,22100,0.1975,87.3,0
ACC503220,2025-08-01,3727.83,22100,0.1687,74.56,0
ACC503220,2025-09-01,2404.85,22100,0.1088,48.1,0
ACC503221,2024-10-01,7722.13,16800,0.4597,154.44,0
ACC503221,2024-11-01,8645.55,16800,0.5146,172.91,0
ACC503221,2024-12-01,8060.38,16800,0.4798,161.21,0
ACC503221,2025-01-01,7127.3,16800,0.4242,142.55,0
ACC503221,2025-02-01,7685.72,16800,0.4575,153.71,0
ACC503221,2025-03-01,8581.01,16800,0.5108,171.62,0
ACC503221,2025-04-01,8251.42,16800,0.4912,165.03,0
ACC503221,2025-05-01,8951.06,16800,0.5328,179.02,0
ACC503221,2025-06-01,9468.67,16800,0.5636,189.37,0
ACC503221,2025-07-01,8320.64,16800,0.4953,166.41,0
ACC503221,2025-08-01,7892.82,16800,0.4698,157.86,0
ACC503221,2025-09-01,,16800,0.4507,151.45,0
ACC503222,2024-10-01,5334.34,16200,0.3293,106.69,0
ACC503222,2024-11-01,6305.43,16200,0.3892,126.11,0
ACC503222,2024-12-01,5689.63,16200,0.3512,113.79,0
ACC503222,2025-01-01,5998.41,16200,0.3703,119.97,7
ACC503222,2025-02-01,6138.43,16200,0.3789,122.77,0
ACC503222,2025-03-01,5636.04,16200,0.3479,112.72,0
ACC503222,2025-04-01,6124.08,16200,0.378,122.48,0
ACC503222,2025-05-01,5912.39,16200,0.365,118.25,0
ACC503222,2025-06-01,6004.78,16200,0.3707,120.1,0
ACC503222,2025-07-01,6087.97,16200,0.3758,121.76,1
ACC503222,2025-08-01,5686.72,16200,0.351,113.73,0
ACC503222,2025-09-01,5942.95,16200,0.3668,118.86,0
ACC503223,2024-10-01,1109.12,15700,0.0706,25.0,0
ACC503223,2024-11-01,1571.2,15700,0.1001,31.42,0
ACC503223,2024-12-01,1421.68,15700,0.0906,28.43,0
ACC503223,2025-01-01,965.05,15700,0.0615,25.0,0
ACC503223,2025-02-01,1287.28,15700,0.082,25.75,0
ACC503223,2025-03-01,533.62,15700,0.034,25.0,0
ACC503223,2025-04-01,646.06,15700,0.0412,25.0,0
ACC503223,2025-05-01,479.35,15700,0.0305,25.0,0
ACC503223,2025-06-01,1152.9,15700,0.0734,25.0,0
ACC503223,2025-07-01,1713.01,15700,0.1091,34.26,0
ACC503223,2025-08-01,1770.07,15700,0.1127,35.4,0
ACC503223,2025-09-01,1946.49,15700,0.124,38.93,0
ACC503224,2024-10-01,3986.17,17000,0.2345,79.72,0
ACC503224,2024-11-01,2955.72,17000,0.1739,59.11,0
ACC503224,2024-12-01,3264.92,17000,0.1921,65.3,0
ACC503224,2025-01-01,2632.6,17000,0.1549,52.65,0
ACC503224,2025-02-01,2461.32,17000,0.1448,49.23,0
ACC503224,2025-03-01,2374.49,17000,0.1397,47.49,0
ACC503224,2025-04-01,1755.39,17000,0.1033,35.11,0
ACC503224,2025-05-01,1210.13,17000,0.0712,25.0,0
ACC503224,2025-06-01,1246.08,17000,0.0733,25.0,0
ACC503224,2025-07-01,1118.18,17000,0.0658,25.0,0
ACC503224,2025-08-01,961.5,17000,0.0566,25.0,0
ACC503224,2025-09-01,459.97,17000,0.0271,25.0,0
ACC503225,2024-10-01,626.07,7300,0.0858,25.0,0
ACC503225,2024-11-01,314.02,7300,0.043,25.0,0
ACC503225,2024-12-01,308.3,7300,0.0422,25.0,0
ACC503225,2025-01-01,1021.1,7300,0.1399,25.0,0
ACC503225,2025-02-01,1153.2,7300,0.158,25.0,0
ACC503225,2025-03-01,1207.31,7300,0.1654,25.0,0
ACC503225,2025-04-01,865.44,7300,0.1186,25.0,0
ACC503225,2025-05-01,592.99,7300,0.0812,25.0,0
ACC503225,2025-06-01,989.03,7300,0.1355,25.0,1
ACC503225,2025-07-01,854.16,7300,0.117,25.0,0
ACC503225,2025-08-01,874.79,7300,0.1198,25.0,0
ACC503225,2025-09-01,1047.6,7300,0.1435,25.0,0
ACC503226,2024-10-01,2484.41,12600,0.1972,49.69,0
ACC503226,2024-11-01,1803.12,12600,0.1431,36.06,0
ACC503226,2024-12-01,1149.84,12600,0.0913,25.0,0
ACC503226,2025-01-01,814.77,12600,0.0647,25.0,0
ACC503226,2025-02-01,581.22,12600,0.0461,25.0,0
ACC503226,2025-03-01,953.21,12600,0.0757,25.0,0
ACC503226,2025-04-01,670.33,12600,0.0532,25.0,0
ACC503226,2025-05-01,1938.02,12600,0.1538,38.76,0
ACC503226,2025-06-01,2040.49,12600,0.1619,40.81,1
ACC503226,2025-07-01,2377.07,12600,0.1887,47.54,2
ACC503226,2025-08-01,2962.3,12600,0.2351,59.25,0
ACC503226,2025-09-01,2253.79,12600,0.1789,45.08,0
ACC503227,2024-10-01,5858.37,15800,0.3708,117.17,0
ACC503227,2024-11-01,5293.57,15800,0.335,105.87,0
ACC503227,2024-12-01,6461.76,15800,0.409,129.24,0
ACC503227,2025-01-01,6717.87,15800,0.4252,134.36,0
ACC503227,2025-02-01,7485.58,15800,0.4738,149.71,2
ACC503227,2025-03-01,7758.98,15800,0.4911,155.18,1
ACC503227,2025-04-01,7622.18,15800,0.4824,152.44,0
ACC503227,2025-05-01,7071.87,15800,0.4476,141.44,0
ACC503227,2025-06-01,6957.36,15800,0.4403,139.15,1
ACC503227,2025-07-01,7060.64,15800,0.4469,141.21,0
ACC503227,2025-08-01,7576.74,15800,0.4795,151.53,0
ACC503227,2025-09-01,7328.27,15800,0.4638,146.57,0
ACC503228,2024-10-01,0.0,18400,0.0,0.0,7
ACC503228,2024-11-01,471.74,18400,0.0256,25.0,0
ACC503228,2024-12-01,0.0,18400,0.0,0.0,0
ACC503228,2025-01-01,17.5,18400,0.001,25.0,0
ACC503228,2025-02-01,0.0,18400,0.0,0.0,3
ACC503228,2025-03-01,581.28,18400,0.0316,25.0,0
ACC503228,2025-04-01,0.0,18400,0.0,0.0,0
ACC503228,2025-05-01,0.0,18400,0.0,0.0,2
ACC503228,2025-06-01,428.55,18400,0.0233,25.0,0
ACC503228,2025-07-01,656.76,18400,0.0357,25.0,0
ACC503228,2025-08-01,41.76,18400,0.0023,25.0,0
ACC503228,2025-09-01,0.0,18400,0.0,0.0,0
ACC503229,2024-10-01,2798.46,13000,0.2153,55.97,0
ACC503229,2024-11-01,2745.22,13000,0.2112,54.9,3
ACC503229,2024-12-01,2640.04,13000,0.2031,52.8,0
ACC503229,2025-01-01,2553.84,13000,0.1964,51.08,0
ACC503229,2025-02-01,2323.09,13000,0.1787,46.46,1
ACC503229,2025-03-01,2120.33,13000,0.1631,42.41,0
ACC503229,2025-04-01,2991.36,13000,0.2301,59.83,1
ACC503229,2025-05-01,2771.47,13000,0.2132,55.43,1
ACC503229,2025-06-01,2912.24,13000,0.224,58.24,0
ACC503229,2025-07-01,2966.82,13000,0.2282,59.34,0
ACC503229,2025-08-01,3004.7,13000,0.2311,60.09,0
ACC503229,2025-09-01,3254.43,13000,0.2503,65.09,0
ACC503230,2024-10-01,2839.42,18400,0.1543,56.79,0
ACC503230,2024-11-01,1404.91,18400,0.0764,28.1,0
ACC503230,2024-12-01,1630.91,18400,0.0886,32.62,1
ACC503230,2025-01-01,1115.32,18400,0.0606,25.0,0
ACC503230,2025-02-01,845.64,18400,0.046,25.0,0
ACC503230,2025-03-01,698.4,18400,0.038,25.0,1
ACC503230,2025-04-01,906.36,18400,0.0493,25.0,0
ACC503230,2025-05-01,530.64,18400,0.0288,25.0,0
ACC503230,2025-06-01,1068.05,18400,0.058,25.0,0
ACC503230,2025-07-01,528.47,18400,0.0287,25.0,0
ACC503230,2025-08-01,329.63,18400,0.0179,25.0,0
ACC503230,2025-09-01,836.79,18400,0.0455,25.0,0
ACC503231,2024-10-01,1405.09,18900,0.0743,28.1,0
ACC503231,2024-11-01,1114.81,18900,0.059,25.0,0
ACC503231,2024-12-01,1441.18,18900,0.0763,28.82,3
ACC503231,2025-01-01,1294.99,18900,0.0685,25.9,0
ACC503231,2025-02-01,1761.62,18900,0.0932,35.23,0
ACC503231,2025-03-01,1003.57,18900,0.0531,25.0,0
ACC503231,2025-04-01,1084.55,18900,0.0574,25.0,0
ACC503231,2025-05-01,1098.32,18900,0.0581,25.0,0
ACC503231,2025-06-01,1427.99,18900,0.0756,28.56,0
ACC503231,2025-07-01,1734.53,18900,0.0918,34.69,0
ACC503231,2025-08-01,1083.94,18900,0.0574,25.0,0
ACC503231,2025-09-01,2071.44,18900,0.1096,41.43,0
ACC503232,2024-10-01,3697.85,14800,0.2499,73.96,0
ACC503232,2024-11-01,3221.78,14800,0.2177,64.44,0
