account_id,customer_id,card_type,credit_limit,open_date,account_status,balance,utilization_ratio,delinquency_count,default_flag
ACC501752,CUST101199,Gold,12500,2016-05-27,Active,0.0,0.0,1,0
ACC503600,CUST102450,Standard,17600,2025-08-30,Active,2010.54,0.1142,0,0
ACC502014,CUST101379,Gold,22900,2024-03-06,Active,0.0,0.0,1,0
ACC502294,CUST101566,Standard,15600,2019-03-23,Active,8414.93,0.5394,0,0
ACC500111,CUST100077,Standard,15800,2016-03-12,Active,4268.93,0.2702,0,0
ACC502574,CUST101753,Standard,14200,2026-07-02,Active,4306.93,0.3033,1,0
ACC503213,CUST102192,secured,13500,2025-05-18,Active,2794.2,0.207,2,0
ACC500937,CUST100632,Standard,26400,2026-04-02,Frozen,7454.15,0.2824,1,0
ACC500394,CUST100270,Gold,18700,2026-06-13,Active,9488.67,0.5074,0,0
ACC502019,CUST101383,Secured,16200,2026-08-21,Active,6888.75,0.4252,1,0
ACC501083,CUST100732,platinum,11200,2025-11-12,Active,7659.42,0.6839,2,0
ACC500402,CUST100275,secured,14800,2026-06-28,Active,9397.49,0.635,1,0
ACC500786,CUST100528,Standard,28700,2014-12-12,Active,10437.83,0.3637,0,0
ACC501150,CUST100775,Standard,12800,2018-11-04,Active,5840.93,0.4563,2,0
ACC503444,CUST102346,Gold,5700,2025-06-05,Active,476.21,0.0835,0,0
ACC501791,CUST101223,Gold,14900,2019-07-09,Active,6308.69,0.4234,1,0
ACC501179,CUST100792,Standard,14600,2025-09-16,Active,733.8,0.0503,2,0
ACC503266,CUST102232,Gold,16800,2025-11-27,Closed,1325.0,0.0789,0,0
ACC500906,CUST100612,Gold,19500,2026-08-04,Frozen,3367.34,0.1727,0,0
ACC502185,CUST101496,Standard,18800,2026-04-05,Active,5950.37,0.3165,1,0
ACC500264,CUST100182,Standard,13600,2017-09-25,Active,6895.57,0.507,0,0
ACC502157,CUST101478,gold,18200,2026-08-28,Active,6389.85,0.3511,0,0
ACC502087,CUST101434,Secured,8500,2020-12-05,Active,4536.96,0.5338,1,0
ACC501215,CUST100816,Gold,7400,2026-05-19,Active,2982.31,0.403,1,0
ACC503032,CUST102063,Gold,17900,2020-09-12,Active,2942.78,0.1644,0,0
ACC500594,CUST100403,Standard,11400,2024-01-03,Active,4230.07,0.3711,2,0
ACC502635,CUST101796,Standard,9700,2025-06-29,Active,4839.73,0.4989,1,1
ACC502683,CUST101824,Platinum,18400,2021-08-10,Active,7316.28,0.3976,0,0
ACC501717,CUST101173,Secured,10400,2016-03-04,Active,6635.81,0.6381,0,0
ACC502685,CUST101826,Gold,7700,2022-01-12,Frozen,5015.95,0.6514,1,0
ACC500244,CUST100167,Standard,15900,2025-01-29,Active,7083.71,0.4455,2,0
ACC503625,CUST102464,Gold,14500,2026-07-10,Active,9236.29,0.637,1,0
ACC502001,CUST101369,Standard,17100,2026-09-01,Active,11117.37,0.6501,2,0
ACC502870,CUST101952,Standard,8700,2020-05-08,Active,5470.2,0.6288,0,0
ACC500086,CUST100059,Standard,19600,2024-09-04,Active,6993.38,0.3568,1,0
ACC500406,CUST100277,Secured,13200,2015-04-22,Active,6112.42,0.4631,0,0
ACC503607,CUST102455,Gold,14200,2025-09-04,Active,7728.65,0.5443,1,0
ACC501299,CUST100876,Standard,17700,2020-05-16,Active,9451.66,0.534,1,0
ACC502313,CUST101580,Standard,15800,2023-08-31,Active,12171.37,0.7703,0,0
ACC503195,CUST102182,Standard,30700,2024-10-20,Active,6378.55,0.2078,0,0
ACC503449,CUST102350,standard,13500,2016-02-20,Active,15383.42,1.1395,4,1
ACC501603,CUST101088,Standard,12700,2020-12-16,Active,6238.02,0.4912,0,1
ACC500990,CUST100669,Standard,8300,2024-05-23,Active,822.91,0.0991,3,0
ACC501504,CUST101018,Gold,12500,2019-09-03,Closed,10484.95,0.8388,3,0
ACC500090,CUST100062,Secured,15200,2026-01-25,Active,1394.96,0.0918,1,0
ACC502303,CUST101572,Standard,8400,2015-01-13,Active,3684.98,0.4387,1,0
ACC500633,CUST100425,Gold,13500,2020-04-03,Active,5723.29,0.4239,1,0
ACC502458,CUST101674,Gold,20900,2025-09-20,Active,3916.93,0.1874,2,0
ACC503560,CUST102424,secured,16800,2026-09-05,,0.0,0.0,0,0
ACC502028,CUST101389,standard,5800,2023-02-01,Active,3867.44,0.6668,2,1
ACC501154,CUST100777,Standard,11700,2026-01-04,Active,4108.16,0.3511,0,0
ACC500174,CUST100116,Secured,6400,2024-07-06,Active,2787.58,0.4356,0,0
ACC503474,CUST102369,gold,16700,2015-11-21,Active,4610.69,0.2761,1,0
ACC500975,CUST100657,Secured,16500,2025-06-30,Active,4596.75,0.2786,0,0
ACC502652,CUST101804,Standard,9300,2019-09-27,Active,5898.51,0.6342,2,0
ACC502592,CUST101764,Standard,10700,2017-08-16,Frozen,4353.62,0.4069,1,0
ACC500219,CUST100152,Standard,20900,2025-06-02,Active,9226.07,0.4414,1,0
ACC503087,CUST102101,Standard,17000,2026-06-04,Active,5563.05,0.3272,2,0
ACC501442,CUST100976,Secured,20600,2020-06-04,Active,3114.28,0.1512,1,0
ACC500370,CUST100255,Gold,12100,2026-04-12,Active,2403.66,0.1986,0,0
ACC500007,CUST100003,Standard,17400,2026-06-06,Frozen,3301.65,0.1898,1,0
ACC501444,CUST100977,Platinum,21400,2019-03-19,Frozen,6350.78,0.2968,1,0
ACC503446,CUST102347,Standard,6700,2026-03-17,,0.0,0.0,0,0
ACC500867,CUST100587,Secured,10500,2017-11-17,Closed,5592.82,0.5326,1,1
ACC501107,CUST100746,Standard,16300,2024-03-21,Active,9949.77,0.6104,0,0
ACC500773,CUST100520,Gold,11400,2026-05-26,Active,2983.63,0.2617,1,0
ACC501700,CUST101162,standard,7300,2024-04-25,Closed,6451.63,0.8838,1,1
ACC502791,CUST101900,platinum,23500,2022-06-16,Active,10917.35,0.4646,0,0
ACC503377,CUST102304,Platinum,17900,2020-07-25,Closed,3748.27,0.2094,1,0
ACC502079,CUST101428,Gold,19800,2023-11-21,Active,11964.15,0.6042,0,0
ACC501643,CUST101118,platinum,11900,2026-04-18,Active,9720.8,0.8169,1,0
ACC503242,CUST102214,Secured,22400,2023-08-05,Active,5825.04,0.26,0,0
ACC503323,CUST102269,Platinum,15500,2026-04-27,Active,7183.86,0.4635,0,0
ACC500841,CUST100570,Standard,17600,2026-03-15,Closed,12462.02,0.7081,0,0
ACC501727,CUST101181,Standard,12100,2026-07-17,Active,9004.14,0.7441,0,0
ACC503347,CUST102285,Standard,16100,2023-11-05,Active,5421.08,0.3367,1,0
ACC500506,CUST100346,Platinum,7900,2022-02-04,Frozen,4394.53,0.5563,0,0
ACC501594,CUST101081,Standard,9900,2026-07-28,Active,3693.46,0.3731,1,1
ACC500888,CUST100600,Secured,16400,2021-08-02,Closed,10100.63,0.6159,2,0
ACC500339,CUST100233,Gold,13000,2021-04-08,,4405.76,0.3389,2,0
ACC502742,CUST101864,standard,17100,2017-09-25,Active,5044.74,0.295,0,0
ACC503336,CUST102277,Gold,16200,2021-01-12,Active,2817.08,0.1739,0,0
ACC500366,CUST100252,Gold,10300,2019-01-13,Closed,0.0,0.0,0,0
ACC500438,CUST100301,Standard,21200,2022-05-16,Active,5812.89,0.2742,0,0
ACC501423,CUST100964,Secured,11800,2017-03-21,Active,4378.95,0.3711,0,0
ACC502062,CUST101416,Platinum,19100,2026-03-09,Active,11996.41,0.6281,2,0
ACC501798,CUST101227,Standard,9500,2012-03-18,Active,0.0,0.0,0,0
ACC501336,CUST100902,standard,26100,2020-01-17,Active,8918.59,0.3417,0,0
ACC502310,CUST101577,Standard,14400,2025-12-10,Closed,6580.8,0.457,0,0
ACC500445,CUST100305,Secured,8400,2022-08-20,Active,3610.79,0.4299,1,0
ACC503477,CUST102371,Standard,9800,2026-07-07,Active,7525.17,0.7679,0,0
ACC502789,CUST101898,Standard,17400,2016-02-27,,4862.98,0.2795,1,0
ACC501223,CUST100822,Standard,16400,2026-05-21,Active,7367.38,0.4492,0,0
ACC501264,CUST100850,Platinum,11600,2026-05-29,Active,8013.89,0.6909,2,0
ACC503196,CUST102182,Standard,20800,2024-11-16,Active,2716.84,0.1306,1,0
ACC503084,CUST102099,Standard,10200,2025-11-09,Active,1383.79,0.1357,0,0
ACC501619,CUST101101,Standard,14400,2024-05-27,Active,72.23,0.005,2,0
ACC501378,CUST100930,Standard,13800,2026-01-28,Active,4652.68,0.3372,0,0
ACC503671,CUST102494,Platinum,13500,2026-09-06,Active,1589.6,0.1177,0,0
ACC500290,CUST100199,Gold,11500,2025-12-30,Active,4760.13,0.4139,0,0
ACC503194,CUST102181,Gold,18000,2015-06-20,Active,6323.27,0.3513,0,0
ACC503629,CUST102467,Gold,22100,2025-04-22,Active,11331.54,0.5127,2,0
ACC501856,CUST101268,Standard,16700,2013-12-29,Active,9625.66,0.5764,0,0
ACC501218,CUST100818,Secured,10100,2024-08-05,Active,5588.01,0.5533,2,0
ACC502298,CUST101568,Standard,10600,2014-12-11,,7580.6,0.7152,2,0
ACC501905,CUST101302,Gold,15600,2025-11-21,Active,1857.14,0.119,1,0
ACC501893,CUST101293,Gold,11300,2025-07-31,Active,5137.91,0.4547,1,0
ACC500125,CUST100087,standard,18800,2023-04-23,Active,11120.9,0.5915,0,0
ACC502533,CUST101724,Secured,16400,2023-11-15,Active,3960.26,0.2415,0,0
ACC500763,CUST100513,Standard,20000,2025-11-22,Active,8311.17,0.4156,3,0
ACC503471,CUST102366,Standard,18600,2026-04-06,Active,8165.23,0.439,0,0
ACC502645,CUST101800,Gold,18800,2026-08-12,Active,9314.07,0.4954,0,0
ACC501427,CUST100966,Standard,9200,2018-02-06,Active,4517.68,0.4911,1,0
ACC500529,CUST100360,Gold,12500,2021-02-19,Closed,4248.91,0.3399,0,0
ACC500452,CUST100311,Gold,22900,2017-10-03,Active,717.05,0.0313,0,0
ACC503313,CUST102264,Standard,25600,2018-08-23,Active,8392.27,0.3278,3,0
ACC501596,CUST101083,Standard,9700,2025-05-13,Active,1902.71,0.1962,2,0
ACC502045,CUST101402,Standard,11800,2023-06-24,Active,10613.99,0.8995,0,0
ACC503183,CUST102174,Gold,15200,2024-10-13,Active,9985.35,0.6569,0,0
ACC503613,CUST102458,Gold,20600,2023-07-31,Closed,12286.66,0.5964,1,0
ACC503318,CUST102266,Standard,9900,2023-09-27,Active,2912.69,0.2942,2,0
ACC502267,CUST101546,Standard,23700,2025-12-05,Active,2017.72,0.0851,0,0
ACC500026,CUST100018,Platinum,15300,2024-08-22,Active,4189.4,0.2738,0,0
ACC502484,CUST101692,Standard,12600,2021-11-09,Closed,7462.3,0.5922,1,0
ACC500467,CUST100322,Platinum,10900,2025-08-06,Active,5191.5,0.4763,1,0
ACC500905,CUST100611,Standard,0,2022-09-11,Active,7238.02,0.4334,0,0
ACC501374,CUST100927,Standard,8000,2026-08-23,Closed,2998.24,0.3748,2,1
ACC503470,CUST102366,Platinum,20500,2026-04-05,Active,2981.03,0.1454,0,0
ACC503396,CUST102315,Standard,10500,2024-06-13,Active,8505.31,0.81,0,0
ACC501840,CUST101258,Platinum,9900,2017-12-23,Active,4592.91,0.4639,0,0
ACC502492,CUST101697,Platinum,22900,2025-08-15,Active,0.0,0.0,0,0
ACC503193,CUST102181,Standard,17500,2024-01-24,,12503.01,0.7145,0,0
ACC501260,CUST100848,Gold,-1000,2021-02-17,Active,4477.11,0.3131,0,0
ACC502407,CUST101645,standard,9900,2017-08-06,Active,3231.12,0.3264,0,1
ACC502788,CUST101897,Platinum,19300,2026-05-17,Active,9394.23,0.4867,3,0
ACC500410,CUST100281,Standard,13700,2016-02-18,Active,10493.99,0.766,2,0
ACC502595,CUST101767,Secured,17400,2023-07-22,Closed,6138.67,0.3528,0,0
ACC502582,CUST101759,Standard,20600,2018-11-18,Active,2436.91,0.1183,0,0
ACC501235,CUST100831,Secured,19500,2025-05-31,Active,7031.14,0.3606,2,0
ACC500237,CUST100163,Standard,21800,2023-07-31,Active,0.0,0.0,0,0
ACC501584,CUST101075,Secured,11400,2025-03-12,Active,6159.35,0.5403,1,1
ACC503646,CUST102479,standard,12900,2024-03-28,Active,5736.66,0.4447,1,0
ACC502656,CUST101807,Secured,13900,2020-11-27,Active,12094.79,0.8701,2,0
ACC501102,CUST100744,Standard,21800,2026-06-27,Active,5429.69,0.2491,1,0
ACC503206,CUST102188,Standard,19500,2023-03-05,Active,3601.79,0.1847,3,0
ACC501036,CUST100701,gold,10200,2026-07-24,Active,6614.54,0.6485,2,0
ACC502648,CUST101802,Platinum,21700,2019-11-16,Active,17671.57,0.8144,1,1
ACC502462,CUST101676,Standard,20200,2023-02-20,Active,12628.11,0.6252,1,0
ACC502627,CUST101789,Platinum,15800,2016-09-24,Active,0.0,0.0,0,0
ACC502661,CUST101809,Standard,29100,2020-01-29,Active,8278.42,0.2845,3,0
ACC500686,CUST100458,Platinum,17600,2026-05-29,Active,8180.74,0.4648,0,1
ACC501518,CUST101026,Gold,15800,2026-09-06,Active,9386.84,0.5941,2,0
ACC500812,CUST100550,Secured,23000,2013-10-11,Frozen,256.17,0.0111,0,0
ACC503131,CUST102134,Platinum,20000,2019-12-05,,12412.42,0.6206,3,0
ACC503608,CUST102456,Gold,16300,2024-11-22,Active,6926.75,0.425,4,0
ACC501692,CUST101156,standard,10800,2024-02-04,Active,728.45,0.0674,1,0
ACC500514,CUST100351,Secured,19300,2023-07-11,Active,7021.21,0.3638,1,0
ACC500073,CUST100048,Gold,8900,2021-06-07,Active,0.0,0.0,0,0
ACC501944,CUST101330,Standard,15200,2020-05-09,,0.0,0.0,2,0
ACC503536,CUST102406,Standard,14300,2023-09-05,Active,10145.22,0.7095,2,0
ACC500863,CUST100584,Standard,18000,2019-07-02,Active,6994.33,0.3886,1,0
ACC500442,CUST100303,Gold,12600,2025-05-19,Active,1614.63,0.1281,0,0
ACC500226,CUST100156,standard,10700,2018-06-29,Active,6094.11,0.5695,1,0
ACC502054,CUST101410,Platinum,13800,2023-02-03,Active,4001.5,0.29,2,1
ACC501829,CUST101250,gold,16200,2025-11-05,Active,759.38,0.0469,0,0
ACC502217,CUST101514,Gold,13900,2025-03-31,Active,7320.31,0.5266,2,0
ACC502534,CUST101725,Standard,22400,2021-04-26,Active,8987.93,0.4012,1,0
ACC503622,CUST102462,Platinum,9800,2018-03-28,Active,7757.7,0.7916,1,0
ACC501221,CUST100821,Platinum,9200,2025-01-15,Active,3000.8,0.3262,1,0
ACC503152,CUST102152,Gold,5400,2019-11-11,Active,4195.08,0.7769,4,1
ACC503061,CUST102086,Standard,19100,2013-05-21,Active,16305.54,0.8537,1,0
ACC503119,CUST102125,Standard,12400,2020-09-14,Active,4608.11,0.3716,0,0
ACC501070,CUST100726,Standard,15300,2024-09-07,Closed,2634.84,0.1722,3,0
ACC500475,CUST100326,Platinum,16200,2021-05-18,Closed,2839.29,0.1753,0,0
ACC501707,CUST101164,gold,18900,2019-09-17,,5735.86,0.3035,2,0
ACC501926,CUST101317,Platinum,11200,2025-05-26,Active,7639.36,0.6821,2,0
ACC500446,CUST100305,Standard,10500,2025-07-15,Active,5966.55,0.5682,3,0
ACC500982,CUST100663,Platinum,18500,2023-08-16,Closed,0.0,0.0,2,0
ACC501311,CUST100884,Platinum,23200,2026-08-03,Active,10166.89,0.4382,0,0
ACC503433,CUST102339,Secured,18600,2026-07-31,Closed,10411.98,0.5598,1,0
ACC500333,CUST100228,platinum,12800,2023-11-06,Active,7106.02,0.5552,1,0
ACC500022,CUST100015,Gold,28100,2019-02-23,Active,0.0,0.0,1,0
ACC501087,CUST100734,Gold,17300,2015-03-13,Active,15059.57,0.8705,1,0
ACC500176,CUST100116,Gold,8300,2025-05-25,Active,3303.6,0.398,0,0
ACC501139,CUST100767,platinum,12800,2021-03-11,Active,4352.26,0.34,0,1
ACC503554,CUST102421,Gold,12900,2026-05-13,Active,3189.02,0.2472,1,0
ACC501191,CUST100799,Gold,16500,2016-03-16,Active,3745.1,0.227,0,0
ACC501638,CUST101115,Gold,16100,2021-10-10,Active,3846.18,0.2389,1,0
ACC503043,CUST102072,Gold,15900,2026-08-10,Active,6067.14,0.3816,0,0
ACC500178,CUST100118,Gold,10700,2026-04-03,Closed,5120.85,0.4786,1,0
ACC502579,CUST101757,Standard,11600,2022-11-26,Active,6374.71,0.5495,1,0
ACC502016,CUST101381,Gold,13800,2022-12-24,Active,6237.61,0.452,1,1
ACC502768,CUST101883,Standard,19000,2022-01-28,Active,6414.13,0.3376,2,0
ACC500298,CUST100205,Standard,6000,2022-08-13,Active,3888.24,0.648,1,0
ACC502196,CUST101501,Gold,18800,2026-08-19,Closed,0.0,0.0,2,0
ACC503430,CUST102336,Standard,17400,2024-11-26,Active,6734.15,0.387,1,0
ACC501047,CUST100709,Secured,4000,2024-05-27,Active,1769.53,0.4424,0,0
ACC501405,CUST100951,Platinum,9600,2026-06-10,Active,6495.08,0.6766,1,0
ACC503108,CUST102114,Gold,17700,2022-06-10,Active,7016.45,0.3964,2,1
ACC501558,CUST101054,Secured,11600,2024-11-10,Active,1791.44,0.1544,1,0
ACC500879,CUST100595,Standard,16700,2020-01-31,Active,8340.16,0.4994,2,0
ACC500408,CUST100279,Standard,24100,2025-07-30,Active,8500.64,0.3527,1,0
ACC500777,CUST100522,Standard,15100,2016-06-23,Active,7911.55,0.5239,1,0
ACC501186,CUST100797,Secured,18800,2021-11-16,Active,7587.51,0.4036,0,0
ACC500634,CUST100426,Standard,12900,2020-04-18,Closed,4638.54,0.3596,0,0
ACC503572,CUST102433,Gold,22200,2025-06-10,Active,12540.93,0.5649,2,0
ACC500067,CUST100046,Standard,20900,2023-02-09,Closed,3653.3,0.1748,1,0
ACC502650,CUST101803,Gold,15300,2020-10-27,Active,5400.59,0.353,2,0
ACC502424,CUST101654,Platinum,12300,2026-09-02,Active,2167.54,0.1762,0,0
ACC503091,CUST102104,Platinum,15300,2021-11-19,Active,5089.87,0.3327,0,0
ACC503201,CUST102185,Gold,16400,2018-01-24,Active,4160.4,0.2537,2,0
ACC500712,CUST100477,Standard,18200,2026-02-04,Active,2497.04,0.1372,0,0
ACC502753,CUST101872,Platinum,16300,2022-08-12,Active,1733.69,0.1064,2,0
ACC500412,CUST100282,Standard,10200,2017-02-24,Active,3404.62,0.3338,2,0
ACC503224,CUST102201,Standard,17000,2024-06-11,,4283.32,0.252,1,0
ACC500170,CUST100113,Standard,13300,2020-01-07,Active,1184.35,0.089,0,0
ACC503177,CUST102170,Secured,16400,2026-08-12,Active,1277.53,0.0779,0,0
ACC501436,CUST100971,Standard,9000,2025-06-11,Active,4689.34,0.521,2,0
ACC502738,CUST101863,standard,16700,2022-06-15,Closed,12061.43,0.7222,2,0
ACC502051,CUST101408,Secured,17700,2020-01-11,Closed,9701.48,0.5481,1,1
ACC502439,CUST101663,Gold,10800,2023-03-27,Active,4390.54,0.4065,1,0
ACC503512,CUST102394,Gold,14800,2020-02-10,,8497.84,0.5742,1,0
ACC501541,CUST101043,Standard,17600,2023-07-15,Active,6756.32,0.3839,0,0
ACC500766,CUST100514,Standard,15800,2023-05-21,Active,871.24,0.0551,0,0
ACC500845,CUST100572,Standard,12600,2025-12-16,Active,1438.64,0.1142,0,0
ACC500465,CUST100321,Standard,23800,2022-01-27,Active,12646.47,0.5314,1,0
ACC503648,CUST102479,Standard,24300,2023-09-08,Active,1228.68,0.0506,0,0
ACC502113,CUST101451,Standard,15900,2017-07-12,Active,14837.05,0.9331,1,0
ACC501577,CUST101069,Gold,11100,2025-11-11,Active,3768.76,0.3395,0,0
ACC502090,CUST101435,Standard,15000,2021-09-01,Active,4430.71,0.2954,0,0
ACC501586,CUST101076,Platinum,12300,2020-04-22,Closed,7894.75,0.6418,1,1
ACC503113,CUST102119,Standard,16600,2024-06-08,Active,6427.69,0.3872,2,0
ACC502480,CUST101690,standard,500,2022-05-19,Active,1.8,0.0036,1,0
ACC500250,CUST100173,Platinum,30700,2018-08-09,Active,0.0,0.0,0,0
ACC500253,CUST100174,secured,14200,2015-09-18,Active,4815.43,0.3391,0,1
ACC500482,CUST100331,Standard,13600,2018-08-09,Active,2521.27,0.1854,0,0
ACC501719,CUST101174,Gold,10800,2025-09-10,Active,1179.13,0.1092,1,0
ACC502537,CUST101728,Standard,21000,2026-02-06,Active,9866.98,0.4699,1,0
ACC500924,CUST100625,Gold,20000,2024-11-20,Active,0.0,0.0,0,0
ACC503598,CUST102448,Gold,9700,2024-05-05,Active,7539.17,0.7772,0,0
ACC500353,CUST100243,Secured,12000,2023-03-29,Active,903.71,0.0753,0,0
ACC502222,CUST101518,Secured,7200,2025-03-19,Active,3603.48,0.5005,2,0
ACC501227,CUST100825,Gold,11600,2026-06-05,Active,3380.63,0.2914,5,1
ACC503204,CUST102186,Gold,22800,2022-09-25,Active,5000.85,0.2193,1,0
ACC502414,CUST101648,Platinum,18500,2022-08-05,Closed,11058.78,0.5978,1,0
ACC500520,CUST100355,Standard,19200,2026-09-03,Active,5286.47,0.2753,3,0
ACC500084,CUST100058,Gold,20900,2026-08-03,Active,7184.14,0.3437,1,0
ACC502699,CUST101837,Standard,12000,2021-10-10,Active,11168.22,0.9307,1,1
ACC503580,CUST102439,Platinum,20700,2024-12-21,Active,2040.68,0.0986,2,0
ACC503576,CUST102436,gold,22600,2025-05-25,Active,8220.12,0.3637,2,0
ACC503507,CUST102391,Gold,11700,2021-06-01,Active,6525.21,0.5577,2,0
ACC501792,CUST101223,Standard,18000,2026-08-23,Active,3492.68,0.194,0,0
ACC500730,CUST100490,Platinum,22300,2018-05-21,Active,8949.67,0.4013,1,0
ACC500466,CUST100321,Gold,10100,2025-04-11,Active,5377.87,0.5325,0,0
ACC503277,CUST102239,Standard,12200,2016-08-18,Active,4417.31,0.3621,1,0
ACC500206,CUST100142,Gold,19500,2024-10-16,Active,3484.85,0.1787,1,0
ACC501606,CUST101090,gold,9300,2026-02-22,Active,982.58,0.1057,1,0
ACC501348,CUST100909,gold,27700,2024-08-14,Active,0.0,0.0,0,0
ACC502080,CUST101428,Gold,17000,2021-06-16,Active,3880.0,0.2282,1,0
ACC501050,CUST100711,Standard,14700,2022-03-30,,4611.37,0.3137,1,0
ACC501903,CUST101300,Standard,10500,2022-03-28,Active,3131.6,0.2982,2,0
ACC503167,CUST102162,Gold,7000,2024-06-02,Active,3402.18,0.486,0,0
ACC500480,CUST100329,Secured,10200,2022-01-27,Active,4444.5,0.4357,0,0
ACC502755,CUST101874,Standard,8400,2018-10-03,Active,4119.49,0.4904,1,0
ACC502732,CUST101858,Platinum,17300,2021-11-09,Active,12240.9,0.7076,3,0
ACC502195,CUST101500,Standard,18600,2020-09-19,Active,367.91,0.0198,0,0
ACC503573,CUST102434,Platinum,19200,2023-08-05,Active,5823.38,0.3033,0,0
ACC500609,CUST100412,Standard,13000,2022-09-12,Active,5068.68,0.3899,0,0
ACC503300,CUST102254,Gold,16400,2026-01-16,Active,0.0,0.0,0,0
ACC503017,CUST102054,Secured,12300,2024-08-06,Closed,7645.75,0.6216,3,0
ACC501277,CUST100859,Platinum,20100,2023-01-14,Active,273.92,0.0136,1,0
ACC500045,CUST100030,Platinum,21900,2016-05-02,Closed,8477.25,0.3871,0,0
ACC500995,CUST100674,platinum,12400,2014-11-29,Active,8283.96,0.6681,1,0
ACC500608,CUST100412,Standard,12600,2015-12-03,Active,0.0,0.0,1,0
ACC502071,CUST101423,Platinum,8900,2019-10-10,Active,136.58,0.0153,1,0
ACC503059,CUST102084,Gold,15800,2024-03-01,Active,2653.77,0.168,0,0
ACC502521,CUST101716,Standard,19400,2026-08-22,Active,7606.09,0.3921,1,0
ACC500140,CUST100095,Platinum,8100,2018-10-21,Active,1745.66,0.2155,1,0
ACC501989,CUST101358,platinum,10700,2022-03-26,Active,5491.74,0.5132,1,0
ACC503581,CUST102440,Platinum,18000,2017-04-25,Active,7404.76,0.4114,1,0
ACC501891,CUST101291,Standard,13700,2023-10-07,Active,9132.25,0.6666,3,0
ACC501350,CUST100911,Standard,13700,2023-11-26,Active,6310.68,0.4606,0,0
ACC501317,CUST100887,Gold,17700,2023-07-28,Active,8877.27,0.5015,1,0
ACC502034,CUST101393,standard,11100,2024-06-03,Active,7130.53,0.6424,2,0
ACC500338,CUST100232,Standard,13200,2024-08-07,Active,1837.9,0.1392,0,0
ACC500275,CUST100190,Standard,16700,2025-01-30,Active,12509.8,0.7491,3,1
ACC500729,CUST100489,Gold,20400,2020-02-25,Active,7268.89,0.3563,0,0
ACC500097,CUST100068,Standard,14500,2025-05-02,Active,2450.12,0.169,2,0
ACC502479,CUST101689,Gold,12200,2020-11-01,Active,959.52,0.0786,0,1
ACC500842,CUST100571,Standard,12300,2024-10-29,,7313.66,0.5946,0,0
ACC500227,CUST100157,Standard,14500,2023-07-23,Active,10242.24,0.7064,3,1
ACC500495,CUST100339,Secured,22400,2026-08-17,Active,4121.26,0.184,0,0
ACC503619,CUST102460,Gold,12700,2016-02-29,Active,6018.29,0.4739,2,0
ACC501259,CUST100848,Gold,19300,2021-02-06,Active,11663.36,0.6043,2,0
ACC500285,CUST100195,Standard,15600,2024-12-24,Active,2704.04,0.1733,0,0
ACC503273,CUST102236,Gold,16300,2024-05-09,Closed,8345.48,0.512,1,0
ACC500247,CUST100170,Standard,18700,2022-12-22,Active,0.0,0.0,0,0
ACC500716,CUST100480,Standard,15000,2026-06-18,Active,9598.93,0.6399,1,0
ACC501814,CUST101240,Gold,20600,2017-12-25,Active,5480.58,0.266,0,0
ACC503136,CUST102139,Standard,18300,2021-03-25,Active,669.27,0.0366,1,0
ACC500444,CUST100304,Gold,9400,2025-01-27,Active,6310.68,0.6713,1,0
ACC502800,CUST101906,gold,13700,2014-03-12,Active,5321.92,0.3885,2,0
ACC500419,CUST100286,Gold,15500,2026-04-30,Active,2659.47,0.1716,2,0
ACC500151,CUST100101,Gold,20900,2025-12-23,Active,765.21,0.0366,1,0
ACC500974,CUST100657,Standard,12700,2025-06-29,Active,4240.03,0.3339,0,0
ACC500640,CUST100429,gold,11200,2017-09-15,Active,5236.67,0.4676,1,0
ACC502178,CUST101491,Gold,11400,2026-04-27,Active,2152.47,0.1888,1,0
ACC502192,CUST101499,Platinum,14400,2025-05-20,Active,1754.39,0.1218,0,0
ACC500428,CUST100293,Standard,15300,2024-06-06,Active,1806.99,0.1181,1,0
ACC501288,CUST100868,Standard,13000,2024-08-12,Active,0.0,0.0,0,0
