application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel
APP006924,CUST000680,2024-09-15,Medical,42500,24,12.6,Branch
APP006925,CUST001905,2024-12-12,Debt Consolidation,25000,36,13.46,Online
APP006926,CUST001502,2023-07-08,Medical,40000,36,19.29,Online
APP006927,CUST001855,2023-01-02,Debt Consolidation,48000,24,18.86,Online
APP006928,CUST000517,2024-10-30,Travel,32500,24,18.72,Branch
APP006929,CUST002709,2023-01-11,Home Renovation,49000,24,10.24,Online
APP006930,CUST000216,2024-04-15,Home Renovation,10000,48,13.15,Broker
APP006931,CUST005998,2023-01-18,Car Purchase,23500,60,9.7,Branch
APP006932,CUST005843,2023-08-18,Car Purchase,42500,36,12.31,Online
APP006933,CUST004816,2023-10-28,Other,4000,60,18.98,Online
APP006934,CUST002379,2024-04-18,Travel,39500,48,10.79,Broker
APP006935,CUST003936,2023-09-22,Car Purchase,45500,60,22.19,Broker
APP006936,CUST001710,2023-05-13,Debt Consolidation,10500,24,13.92,Online
APP006937,CUST002947,2024-07-01,Home Renovation,4000,36,18.31,Branch
APP006938,CUST004119,2023-03-16,Debt Consolidation,8500,48,12.51,Online
APP006939,CUST005567,2024-05-15,Debt Consolidation,34000,24,22.12,Online
APP006940,CUST001947,2023-07-18,Home Renovation,47500,24,15.5,Branch
APP006941,CUST000954,2024-12-15,Debt Consolidation,40500,36,8.99,Broker
APP006942,CUST000618,2024-06-24,Car Purchase,20500,36,12.88,Online
APP006943,CUST003981,2023-06-14,Car Purchase,29000,48,10.21,Online
APP006944,CUST001893,2024-08-02,Wedding,18000,12,8.41,Branch
APP006945,CUST001969,2024-10-24,Debt Consolidation,39500,48,17.79,Online
APP006946,CUST005731,2024-06-17,Debt Consolidation,20000,36,9.12,Online
APP006947,CUST002059,2023-12-25,Home Renovation,12000,60,21.44,Broker
APP006948,CUST002796,2023-09-18,Car Purchase,38000,60,13.33,Branch
APP006949,CUST000533,2023-11-13,Car Purchase,21500,24,10.97,Online
APP006950,CUST005127,2023-05-20,Home Renovation,21000,36,22.02,Broker
APP006951,CUST004820,2024-09-09,Home Renovation,38500,24,22.37,Online
APP006952,CUST003785,2023-02-04,Home Renovation,6500,60,15.72,Broker
APP006953,CUST005335,2024-08-15,Home Renovation,19000,36,15.98,Branch
APP006954,CUST003478,2023-06-21,Medical,12500,36,14.82,Broker
APP006955,CUST001076,2023-09-20,Car Purchase,17500,36,14.49,Online
APP006956,CUST001653,2024-10-29,Other,32000,36,10.01,Branch
APP006957,CUST005463,2024-06-03,Car Purchase,5500,36,20.91,Branch
APP006958,CUST003875,2023-09-01,Home Renovation,38500,36,17.69,Branch
APP006959,CUST003087,2023-06-27,Car Purchase,43500,48,12.02,Online
APP006960,CUST002799,2024-09-18,Debt Consolidation,48000,24,9.71,Online
APP006961,CUST001043,2024-04-29,Medical,27000,24,16.62,Online
APP006962,CUST004463,2024-04-16,Medical,14500,24,7.53,Branch
APP006963,CUST004509,2023-08-13,Debt Consolidation,21000,24,22.13,Online
APP006964,CUST005294,2023-04-23,Wedding,45500,48,13.21,Online
APP006965,CUST005790,2023-01-19,Travel,35000,48,20.99,Online
APP006966,CUST001602,2023-12-28,Debt Consolidation,12000,24,8.63,Online
APP006967,CUST004864,2024-10-01,Debt Consolidation,15000,24,21.28,Online
APP006968,CUST003993,2023-09-25,Travel,10500,36,21.21,Online
APP006969,CUST004519,2023-02-01,Home Renovation,14000,36,15.53,Online
APP006970,CUST000119,2023-05-20,Wedding,47500,12,10.75,Online
APP006971,CUST003487,2024-03-17,Home Renovation,15500,48,12.9,Branch
APP006972,CUST003421,2024-01-16,Wedding,10500,36,20.49,Online
APP006973,CUST005747,2023-05-13,Debt Consolidation,24500,60,19.11,Broker
APP006974,CUST004003,2024-05-11,Medical,16500,12,18.21,Online
APP006975,CUST005804,2024-02-25,Travel,16000,60,16.62,Branch
APP006976,CUST000533,2024-11-20,Car Purchase,37500,24,12.64,Broker
APP006977,CUST000147,2024-08-17,Medical,15500,36,12.75,Branch
APP006978,CUST001492,2024-05-02,Travel,23500,12,21.52,Online
APP006979,CUST003592,2023-07-28,Other,29500,48,16.31,Broker
APP006980,CUST005222,2023-12-01,Home Renovation,35500,36,21.43,Online
APP006981,CUST004348,2024-03-05,Car Purchase,42500,24,17.59,Branch
APP006982,CUST002576,2024-08-29,Debt Consolidation,41000,12,21.24,Branch
APP006983,CUST005589,2024-11-27,Other,16000,36,16.77,Online
APP006984,CUST003558,2023-10-19,Medical,17500,24,19.64,Broker
APP006985,CUST000466,2023-11-21,Home Renovation,50000,48,17.52,Online
APP006986,CUST002610,2023-12-17,Debt Consolidation,17000,36,21.21,Branch
APP006987,CUST002941,2024-12-22,Debt Consolidation,37500,36,17.0,Online
APP006988,CUST003213,2023-07-30,Debt Consolidation,47500,60,12.22,Broker
APP006989,CUST002978,2023-05-22,Travel,42500,24,9.98,Online
APP006990,CUST001618,2023-12-10,Home Renovation,29000,60,19.07,Branch
APP006991,CUST002389,2023-09-15,Medical,36000,36,10.69,Online
APP006992,CUST004151,2023-09-21,Other,29000,36,15.46,Branch
APP006993,CUST001800,2024-02-24,Car Purchase,6000,36,9.63,Branch
APP006994,CUST004091,2023-03-19,Medical,35500,48,10.17,Online
APP006995,CUST002786,2023-08-07,Debt Consolidation,49000,36,15.08,Online
APP006996,CUST000729,2024-03-26,Travel,44500,60,19.29,Online
APP006997,CUST002618,2024-08-28,Car Purchase,24500,24,20.97,Online
APP006998,CUST001712,2024-12-24,Home Renovation,44500,60,14.22,Online
APP006999,CUST005476,2023-04-14,Debt Consolidation,37000,24,12.69,Broker
APP007000,CUST004885,2024-10-23,Medical,46000,48,11.53,Online
APP007001,CUST004420,2023-01-11,Home Renovation,3000,36,14.03,Broker
APP007002,CUST005704,2023-05-09,Other,47000,24,10.72,Branch
APP007003,CUST005854,2024-09-02,Debt Consolidation,12000,36,10.25,Online
APP007004,CUST004685,2024-01-17,Travel,43500,36,18.19,Online
APP007005,CUST000984,2024-04-03,Travel,46000,60,16.3,Online
APP007006,CUST005993,2023-07-21,Travel,5000,60,9.14,Online
APP007007,CUST000414,2024-11-29,Medical,35500,24,12.69,Online
APP007008,CUST000840,2024-06-23,Car Purchase,8000,60,12.98,Online
APP007009,CUST004898,2024-12-07,Debt Consolidation,15000,60,16.15,Branch
APP007010,CUST001581,2023-07-08,Debt Consolidation,49500,12,17.14,Broker
APP007011,CUST000884,2023-02-01,Debt Consolidation,29000,60,21.0,Online
APP007012,CUST003858,2024-01-01,Car Purchase,34500,48,11.16,Online
APP007013,CUST001342,2023-05-23,Debt Consolidation,48500,36,8.74,Online
APP007014,CUST003240,2023-05-10,Car Purchase,6000,60,14.79,Online
APP007015,CUST000674,2024-01-20,Wedding,36000,48,21.76,Branch
APP007016,CUST005417,2024-05-31,Home Renovation,34000,48,22.05,Online
APP007017,CUST001181,2023-11-14,Debt Consolidation,24000,48,13.82,Broker
APP007018,CUST004757,2024-08-04,Wedding,35500,24,14.68,Branch
APP007019,CUST003927,2024-04-09,Wedding,46000,36,22.17,Broker
APP007020,CUST003503,2023-01-19,Debt Consolidation,36500,60,22.31,Branch
APP007021,CUST003729,2023-09-07,Car Purchase,27500,36,12.42,Branch
APP007022,CUST004676,2023-01-28,Wedding,2500,36,11.8,Online
APP007023,CUST004660,2023-05-25,Car Purchase,23000,12,14.03,Branch
APP007024,CUST005099,2024-02-13,Debt Consolidation,39000,48,11.79,Online
APP007025,CUST001392,2024-07-06,Car Purchase,36000,36,21.91,Online
APP007026,CUST005629,2023-11-10,Medical,5000,60,11.3,Branch
APP007027,CUST000413,2023-06-20,Medical,5000,36,13.23,Online
APP007028,CUST002705,2024-09-10,Travel,41500,12,8.04,Broker
APP007029,CUST004169,2024-04-29,Debt Consolidation,47500,48,20.36,Online
APP007030,CUST001678,2024-12-16,Debt Consolidation,34500,60,8.12,Online
APP007031,CUST004192,2023-01-09,Car Purchase,41500,24,19.75,Online
APP007032,CUST001710,2024-02-15,Travel,36000,36,19.43,Broker
APP007033,CUST001377,2023-12-14,Travel,16000,36,12.49,Online
APP007034,CUST000193,2023-03-09,Car Purchase,11000,48,19.23,Branch
APP007035,CUST001728,2023-04-21,Car Purchase,7000,24,16.69,Online
APP007036,CUST002795,2023-03-31,Debt Consolidation,44500,36,11.22,Online
APP007037,CUST003532,2024-05-01,Debt Consolidation,9000,24,10.54,Online
APP007038,CUST004094,2024-01-04,Wedding,8000,60,11.01,Online
APP007039,CUST005112,2024-12-07,Debt Consolidation,6000,60,15.46,Online
APP007040,CUST002423,2024-02-02,Debt Consolidation,22000,60,20.37,Online
APP007041,CUST000015,2023-10-25,Travel,31500,48,9.05,Broker
APP007042,CUST000928,2024-03-26,Wedding,13500,24,17.81,Online
APP007043,CUST000437,2024-05-04,Debt Consolidation,39000,36,8.57,Online
APP007044,CUST003282,2023-12-10,Debt Consolidation,24500,24,15.85,Broker
APP007045,CUST001034,2024-09-06,Medical,36500,36,9.72,Branch
APP007046,CUST001428,2024-12-28,Car Purchase,48000,36,22.36,Branch
APP007047,CUST000929,2024-10-07,Debt Consolidation,37000,48,22.22,Online
APP007048,CUST000472,2023-07-26,Travel,9000,12,18.17,Branch
APP007049,CUST003925,2023-11-21,Wedding,23000,24,20.35,Broker
APP007050,CUST001575,2023-02-19,Other,10000,12,14.18,Broker
APP007051,CUST005944,2024-12-29,Travel,21000,60,14.66,Online
APP007052,CUST003730,2023-10-23,Debt Consolidation,7500,60,12.56,Online
APP007053,CUST001240,2024-04-11,Travel,6000,48,10.08,Online
APP007054,CUST004506,2024-03-08,Debt Consolidation,22500,24,13.5,Broker
APP007055,CUST000587,2023-11-16,Debt Consolidation,31500,36,10.05,Branch
APP007056,CUST004377,2024-06-07,Debt Consolidation,15500,24,7.97,Online
APP007057,CUST003630,2024-02-11,Car Purchase,39500,60,22.48,Online
APP007058,CUST000348,2023-06-23,Debt Consolidation,2000,36,14.71,Branch
APP007059,CUST003701,2024-08-16,Home Renovation,46000,36,18.85,Broker
APP007060,CUST003379,2023-07-17,Car Purchase,33500,12,9.77,Broker
APP007061,CUST001808,2023-07-03,Debt Consolidation,28000,24,10.17,Broker
APP007062,CUST002554,2023-07-24,Debt Consolidation,20500,60,12.08,Online
APP007063,CUST003496,2024-11-08,Car Purchase,42000,36,14.54,Online
APP007064,CUST005097,2024-11-07,Travel,10500,12,15.93,Online
APP007065,CUST001762,2023-08-19,Debt Consolidation,34500,48,16.45,Online
APP007066,CUST002640,2024-10-23,Car Purchase,30500,48,18.11,Branch
APP007067,CUST002687,2023-09-05,Debt Consolidation,35500,24,19.46,Online
APP007068,CUST005348,2024-04-14,Car Purchase,21000,60,13.91,Branch
APP007069,CUST003108,2023-01-25,Debt Consolidation,13500,48,18.21,Online
APP007070,CUST004588,2023-09-07,Debt Consolidation,37000,24,11.13,Online
APP007071,CUST001349,2024-04-26,Travel,40000,36,13.86,Online
APP007072,CUST003684,2024-11-14,Wedding,20000,12,15.55,Online
APP007073,CUST004675,2023-09-14,Home Renovation,5000,48,19.25,Branch
APP007074,CUST005205,2023-02-20,Home Renovation,43000,36,9.81,Online
APP007075,CUST005518,2024-03-11,Other,49000,12,20.49,Online
APP007076,CUST002477,2023-11-10,Home Renovation,33000,36,10.7,Online
APP007077,CUST004518,2023-06-29,Other,26500,36,7.91,Branch
APP007078,CUST003315,2023-08-21,Wedding,13500,48,17.54,Broker
APP007079,CUST000694,2023-04-17,Debt Consolidation,45500,48,9.89,Branch
APP007080,CUST001479,2024-08-08,Debt Consolidation,47500,36,18.43,Online
APP007081,CUST000498,2023-11-12,Travel,34500,60,18.82,Broker
APP007082,CUST005472,2024-08-16,Car Purchase,40500,24,22.29,Online
APP007083,CUST003343,2024-07-19,Medical,34000,24,11.26,Online
APP007084,CUST004802,2023-10-04,Travel,25000,24,21.3,Online
APP007085,CUST000886,2023-09-19,Debt Consolidation,6000,48,18.84,Branch
APP007086,CUST000899,2024-08-06,Other,43500,36,16.82,Online
APP007087,CUST000313,2024-06-17,Debt Consolidation,45500,48,8.47,Online
APP007088,CUST004079,2024-04-01,Home Renovation,46000,36,9.69,Online
APP007089,CUST003752,2024-02-25,Debt Consolidation,17500,36,9.27,Broker
APP007090,CUST003431,2023-05-14,Travel,48500,60,21.63,Online
APP007091,CUST000430,2023-02-04,Home Renovation,22000,36,9.09,Broker
APP007092,CUST002928,2024-11-03,Car Purchase,41000,48,13.03,Broker
APP007093,CUST002381,2024-04-21,Debt Consolidation,48500,48,21.95,Broker
APP007094,CUST000382,2023-03-01,Car Purchase,6000,48,12.07,Online
APP007095,CUST004869,2023-10-21,Other,45500,24,17.22,Online
APP007096,CUST000670,2024-02-27,Home Renovation,33500,36,10.29,Online
APP007097,CUST002843,2024-09-30,Debt Consolidation,8000,12,10.77,Online
APP007098,CUST005106,2024-05-20,Debt Consolidation,14500,24,10.16,Online
APP007099,CUST001502,2024-08-17,Home Renovation,11000,36,12.94,Online
APP007100,CUST000298,2024-11-26,Wedding,2000,24,8.12,Online
APP007101,CUST001095,2023-10-05,Home Renovation,30500,24,9.28,Broker
APP007102,CUST002015,2023-08-17,Travel,2000,60,9.47,Online
APP007103,CUST002625,2024-02-06,Wedding,49500,48,13.26,Online
APP007104,CUST002849,2023-09-28,Debt Consolidation,36000,36,16.81,Online
APP007105,CUST002791,2023-02-10,Wedding,9500,12,21.45,Branch
APP007106,CUST001686,2024-12-01,Other,8000,48,15.08,Online
APP007107,CUST003414,2023-04-19,Other,28000,60,17.81,Broker
APP007108,CUST000070,2024-07-13,Debt Consolidation,33000,48,8.78,Online
APP007109,CUST000605,2024-02-02,Debt Consolidation,36500,36,10.08,Online
APP007110,CUST002924,2023-10-20,Other,17000,36,18.55,Broker
APP007111,CUST004445,2024-05-27,Car Purchase,20500,48,17.32,Branch
APP007112,CUST003805,2023-11-11,Debt Consolidation,11000,60,12.18,Branch
APP007113,CUST005373,2023-06-05,Travel,32000,36,18.91,Broker
APP007114,CUST004137,2023-02-21,Car Purchase,49000,60,16.32,Broker
APP007115,CUST001734,2023-12-09,Debt Consolidation,26000,36,14.31,Broker
APP007116,CUST003290,2024-07-18,Home Renovation,43000,48,20.47,Online
APP007117,CUST000316,2024-03-30,Debt Consolidation,26500,12,8.99,Online
APP007118,CUST000266,2024-06-22,Wedding,49500,36,22.35,Online
APP007119,CUST001632,2024-08-21,Home Renovation,10500,24,20.06,Branch
APP007120,CUST000745,2023-12-15,Other,34000,60,21.15,Online
APP007121,CUST005568,2023-07-06,Car Purchase,36000,24,19.69,Broker
APP007122,CUST004199,2023-10-17,Car Purchase,2500,36,15.31,Online
APP007123,CUST000081,2024-12-12,Debt Consolidation,8000,12,20.83,Online
APP007124,CUST001790,2023-01-05,Wedding,16000,36,14.63,Branch
APP007125,CUST005570,2023-10-21,Travel,44500,48,11.09,Online
APP007126,CUST002137,2023-12-31,Debt Consolidation,38000,36,21.02,Broker
APP007127,CUST001358,2023-11-02,Car Purchase,35500,60,20.6,Branch
APP007128,CUST001756,2023-05-23,Debt Consolidation,34000,36,7.97,Online
APP007129,CUST001158,2023-04-06,Home Renovation,41500,36,19.49,Broker
APP007130,CUST004936,2023-03-15,Travel,49500,24,17.59,Online
APP007131,CUST000594,2024-05-11,Wedding,29000,36,10.35,Online
APP007132,CUST001680,2024-05-29,Car Purchase,30000,24,10.55,Branch
APP007133,CUST003550,2024-07-09,Travel,32500,24,19.79,Broker
APP007134,CUST003120,2023-11-13,Travel,19000,48,12.24,Online
APP007135,CUST005958,2024-03-11,Car Purchase,29000,24,19.28,Branch
APP007136,CUST003502,2024-06-23,Car Purchase,15000,48,20.0,Broker
APP007137,CUST004291,2024-04-16,Travel,10000,24,20.56,Branch
APP007138,CUST001645,2023-01-24,Car Purchase,22000,48,8.23,Online
APP007139,CUST002882,2023-01-21,Debt Consolidation,12000,36,15.05,Online
APP007140,CUST004370,2024-12-07,Wedding,31500,60,21.46,Branch
APP007141,CUST001287,2023-12-06,Debt Consolidation,23500,60,16.67,Online
APP007142,CUST005767,2024-02-09,Debt Consolidation,15500,48,12.55,Online
APP007143,CUST001101,2024-09-14,Travel,29000,48,15.02,Online
APP007144,CUST004099,2023-05-16,Debt Consolidation,26000,36,20.18,Branch
APP007145,CUST004502,2023-03-18,Car Purchase,37500,36,21.59,Online
APP007146,CUST003187,2023-07-11,Debt Consolidation,3500,36,18.58,Broker
APP007147,CUST004390,2024-09-08,Debt Consolidation,41500,36,19.29,Broker
APP007148,CUST000700,2023-07-24,Home Renovation,45000,24,21.91,Broker
APP007149,CUST001861,2023-12-27,Home Renovation,3500,48,19.18,Online
APP007150,CUST001148,2023-03-04,Home Renovation,4500,36,22.33,Online
APP007151,CUST004276,2023-11-23,Home Renovation,35000,12,7.61,Online
APP007152,CUST000708,2024-12-11,Debt Consolidation,18500,60,17.17,Online
APP007153,CUST001373,2023-01-29,Car Purchase,34500,24,17.22,Online
APP007154,CUST005901,2024-12-26,Wedding,46500,24,10.5,Online
APP007155,CUST001813,2024-04-18,Home Renovation,10000,60,12.06,Branch
APP007156,CUST001612,2024-11-03,Debt Consolidation,19500,60,19.97,Online
APP007157,CUST002703,2024-05-17,Home Renovation,33500,24,12.62,Branch
APP007158,CUST004168,2023-01-02,Debt Consolidation,33500,36,19.89,Branch
APP007159,CUST002078,2024-02-04,Debt Consolidation,19500,12,11.6,Online
APP007160,CUST001954,2023-10-26,Medical,33000,48,16.08,Broker
APP007161,CUST005752,2023-04-15,Car Purchase,49000,24,22.12,Online
APP007162,CUST004405,2023-08-24,Medical,14500,36,16.84,Broker
APP007163,CUST002534,2024-08-20,Travel,8000,48,8.02,Broker
APP007164,CUST002036,2023-05-28,Medical,41500,36,9.71,Branch
APP007165,CUST003157,2023-10-12,Debt Consolidation,26000,12,18.93,Online
APP007166,CUST003291,2024-08-01,Travel,19500,36,12.45,Online
APP007167,CUST005460,2023-02-02,Debt Consolidation,4500,36,13.61,Broker
APP007168,CUST002181,2024-09-17,Home Renovation,35000,36,15.41,Branch
APP007169,CUST003456,2023-07-26,Debt Consolidation,32000,24,20.75,Online
APP007170,CUST003946,2023-01-22,Travel,43000,60,17.12,Broker
APP007171,CUST001812,2023-03-22,Car Purchase,43500,60,12.15,Online
APP007172,CUST001450,2024-11-13,Home Renovation,2500,24,15.15,Broker
APP007173,CUST004109,2024-06-13,Debt Consolidation,39500,36,13.2,Broker
APP007174,CUST005328,2024-10-14,Debt Consolidation,48500,24,10.13,Branch
APP007175,CUST001322,2024-09-16,Debt Consolidation,6500,48,18.96,Online
APP007176,CUST001745,2024-07-27,Debt Consolidation,9000,60,9.89,Branch
APP007177,CUST000545,2024-01-07,Debt Consolidation,32500,24,17.01,Branch
APP007178,CUST000098,2023-01-14,Other,12500,60,12.05,Broker
APP007179,CUST004687,2024-10-26,Home Renovation,34000,24,9.31,Online
APP007180,CUST002671,2024-06-27,Other,42500,60,18.8,Online
APP007181,CUST002923,2024-01-03,Home Renovation,25500,48,19.67,Branch
APP007182,CUST004223,2023-12-08,Debt Consolidation,21000,24,19.68,Branch
APP007183,CUST003847,2023-06-16,Debt Consolidation,39000,24,20.34,Online
APP007184,CUST002834,2024-09-29,Debt Consolidation,21500,36,11.25,Broker
APP007185,CUST005263,2023-04-01,Travel,36000,36,10.08,Online
APP007186,CUST001430,2023-12-28,Car Purchase,11000,12,20.4,Online
APP007187,CUST004474,2023-11-07,Car Purchase,33000,48,18.15,Broker
APP007188,CUST003298,2023-03-12,Car Purchase,36000,48,16.69,Broker
APP007189,CUST005625,2023-12-26,Car Purchase,46500,60,12.82,Branch
APP007190,CUST005698,2023-02-20,Home Renovation,29000,48,13.5,Branch
APP007191,CUST004270,2023-07-19,Debt Consolidation,42500,24,16.17,Branch
APP007192,CUST001437,2024-11-16,Debt Consolidation,7000,36,19.41,Branch
APP007193,CUST005847,2023-01-17,Debt Consolidation,27500,48,12.34,Online
APP007194,CUST001140,2023-05-19,Wedding,14000,36,16.81,Branch
APP007195,CUST003076,2023-04-14,Car Purchase,39500,36,19.59,Online
APP007196,CUST000057,2024-07-04,Debt Consolidation,35000,36,13.39,Branch
APP007197,CUST003302,2023-09-04,Debt Consolidation,37500,48,10.87,Branch
APP007198,CUST001643,2024-08-12,Debt Consolidation,8500,24,10.44,Online
APP007199,CUST005560,2023-05-26,Travel,10000,48,12.59,Online
APP007200,CUST003547,2024-10-12,Debt Consolidation,23000,24,15.89,Branch
APP007201,CUST001661,2024-11-30,Wedding,14500,36,8.14,Branch
APP007202,CUST002014,2024-06-04,Home Renovation,47000,24,14.34,Online
APP007203,CUST001540,2024-03-23,Debt Consolidation,47500,24,10.25,Online
APP007204,CUST004718,2023-02-07,Car Purchase,40500,24,20.7,Online
APP007205,CUST002098,2023-08-15,Debt Consolidation,26500,48,15.24,Branch
APP007206,CUST001264,2024-11-13,Debt Consolidation,14500,48,19.9,Branch
APP007207,CUST002905,2023-09-10,Debt Consolidation,34000,36,15.06,Online
APP007208,CUST001079,2023-07-08,Debt Consolidation,43500,36,15.18,Online
APP007209,CUST001917,2023-06-01,Car Purchase,23000,36,15.06,Broker
APP007210,CUST005041,2023-07-06,Debt Consolidation,2000,48,19.79,Broker
APP007211,CUST005430,2023-04-30,Travel,15500,48,11.08,Online
APP007212,CUST000166,2024-07-02,Debt Consolidation,28000,36,21.86,Online
APP007213,CUST001989,2024-04-18,Debt Consolidation,12000,36,20.86,Broker
APP007214,CUST005735,2023-01-24,Other,46000,48,17.74,Branch
APP007215,CUST003970,2023-01-25,Wedding,24500,24,10.08,Online
APP007216,CUST003634,2023-07-20,Medical,46000,60,14.88,Online
APP007217,CUST003389,2024-08-02,Other,2500,48,8.5,Online
APP007218,CUST005403,2023-08-18,Other,42500,24,14.81,Online
APP007219,CUST004431,2024-01-17,Home Renovation,18000,24,15.2,Branch
